OrderID,OrderDate,UnitCost,Price,OrderQty,CostofSales,Sales,Profit,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
17521,2049-11-08,2.156174833,13.5,5,10.78087417,67.5,56.71912583,Store,No Discount,Contoso Education Supplies Bundle E200 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Milliken,United States
17522,2049-11-09,65.41001899,255,13,850.3302468,3315,2464.669753,Reseller,North America Holiday Promotion,The Phone Company PDA Handheld 3.5 inch M610 Silver,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Seattle,United States
17523,2049-11-10,186.8005032,999,10,1868.005032,9990,8121.994968,Store,No Discount,Proseware Projector 720p DLP56 Silver,"Proseware, Inc.",Projectors & Screens,Computers,North America,Cheney,United States
17526,2049-11-11,28.70856537,66,4,114.8342615,224.4,109.5657385,Reseller,Asian Spring Promotion,SV 8xDVD E140 Silver,Southridge Video,VCD & DVD,TV and Video,Asia,Beijing,China
17527,2049-11-12,3.073683357,3.35,100,307.3683357,335,27.63166435,Store,No Discount,Contoso In-Line Coupler E180 White,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Racine,United States
17531,2049-11-13,33.9516463,160,13,441.3714019,2080,1638.628598,Online,Asian Holiday Promotion,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Beijing,China
17532,2049-11-14,68.37963893,196,12,820.5556671,2352,1531.444333,Store,North America Back-to-School Promotion,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Fort Lauderdale,United States
17533,2049-11-15,69.00679578,180,4,276.0271831,720,443.9728169,Store,European Holiday Promotion,Fabrikam Social videographer 1'' 25mm E400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Lyon,France
17534,2049-11-16,45.48003734,59.99,12,545.7604481,719.88,174.1195519,Store,No Discount,Contoso 4G MP3 Player E400 Black,"Contoso, Ltd",MP4&MP3,Audio,Asia,Taipei,Taiwan
17536,2049-11-17,149.1750098,566,10,1491.750098,5660,4168.249902,Store,No Discount,"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Charlottesville,United States
17537,2049-11-18,220.3428704,269.95,16,3525.485927,4265.21,739.7240729,Store,European Holiday Promotion,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Desktops,Computers,Europe,Strasbourg,France
17539,2049-11-19,63.28110301,67.4,5,316.405515,337,20.59448497,Store,No Discount,WWI Stereo Bluetooth Headphones E1000 Green,Wide World Importers,Bluetooth Headphones,Audio,North America,Elmira,United States
17541,2049-11-20,752.9565333,860,9,6776.608799,7740,963.3912007,Reseller,European Back-to-Scholl Promotion,Fabrikam Business Videographer 1/3'' 8.5mm M380 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Paris,France
17542,2049-11-21,74.91331209,129,16,1198.612993,1935,736.3870066,Reseller,European Holiday Promotion,Proseware Ink Jet Wireless All-In-One Printer M400 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Paris,France
17544,2049-11-22,4.155694519,15.6,12,49.86833422,180.96,131.0916658,Store,North America Back-to-School Promotion,Contoso Ultraportable Neoprene Sleeve E30 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,East Troy,United States
17546,2049-11-23,23.79653154,26.99,13,309.35491,345.472,36.11709001,Store,North America Holiday Promotion,Contoso KSU-less key system M38 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Shreveport,United States
17547,2049-11-24,483.0296181,1299,8,3864.236945,9352.8,5488.563055,Store,European Holiday Promotion,Adventure Works Laptop19W X1980 White,Adventure Works,Laptops,Computers,Europe,Hofheim am Taunus,Germany
17548,2049-11-25,178.914049,269.95,12,2146.968588,3212.405,1065.436412,Store,North America Spring Promotion,Adventure Works Desktop PC1.60 ED160 White,Adventure Works,Desktops,Computers,North America,Beaumont,United States
17549,2049-11-26,350.1950469,431,9,3151.755422,3792.8,641.0445776,Store,Asian Spring Promotion,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Sapporo,Japan
17550,2049-11-27,408.5421804,999,8,3268.337443,7592.4,4324.062557,Store,European Holiday Promotion,Fabrikam Trendsetter 1/2'' 3mm X300 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Valletta,Malta
17552,2049-11-28,63.19391796,129,12,758.3270155,1548,789.6729845,Catalog,North America Back-to-School Promotion,Proseware LCD17W E202 White,"Proseware, Inc.",Monitors,Computers,North America,North Harford,United States
17553,2049-11-29,108.8852887,179.99,9,979.9675979,1610.9105,630.9429021,Store,North America Spring Promotion,SV DVD 12-Inch Player Portable M400 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Ithaca,United States
17554,2049-11-30,482.9483573,860,9,4346.535216,7740,3393.464784,Store,North America Spring Promotion,Fabrikam Business Videographer 1/3'' 8.5mm M380 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Greeley,United States
17555,2049-12-01,112.0200552,569,10,1120.200552,5690,4569.799448,Store,No Discount,Litware Home Theater System 5.1 Channel M515 Brown,"Litware, Inc.",Home Theater System,TV and Video,North America,Jacksonville,United States
17556,2049-12-02,326.1433605,627,12,3913.720326,7524,3610.279674,Online,No Discount,A. Datum SLR Camera X138 Silver Grey,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Asia,Beijing,China
17557,2049-12-03,276.5206373,999,12,3318.247648,11688.3,8370.052352,Store,North America Back-to-School Promotion,Contoso Projector 720p M621 White,"Contoso, Ltd",Projectors & Screens,Computers,North America,Wapato,United States
17558,2049-12-04,56.06549461,163,13,728.85143,2094.55,1365.69857,Store,Asian Holiday Promotion,Proseware Office Jet All-in-One Printer M500 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Bishkek,Kyrgyzstan
17562,2049-12-05,13.75599145,328,12,165.0718974,3936,3770.928103,Store,North America Back-to-School Promotion,"Fabrikam SLR Camera 35"" M358 Silver","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Boston,United States
17563,2049-12-06,89.46080678,129,8,715.6864543,1032,316.3135457,Store,European Holiday Promotion,The Phone Company Smart phones without camera E100 Black,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Bamberg,Germany
17565,2049-12-07,121.2309683,228,12,1454.771619,2690.4,1235.628381,Store,North America Back-to-School Promotion,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Green Bay,United States
17567,2049-12-08,96.53514702,109.99,4,386.1405881,373.966,-12.1745881,Store,European Holiday Promotion,SV DVD 7-Inch Player Portable E200 White,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Baildon,United Kingdom
17568,2049-12-09,48.46697735,49.99,20,969.3395469,999.8,30.46045308,Online,No Discount,Contoso Rechargeable Li-Ion Battery Pack E300 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Bethesda,United States
17569,2049-12-10,0.155981241,208,10,1.559812407,2080,2078.440188,Store,No Discount,The Phone Company Smart phones 160x160 M26 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Amsterdam,the Netherlands
17570,2049-12-11,74.64016508,358,20,1492.803302,7160,5667.196698,Reseller,No Discount,"Contoso SLR Camera 35"" M358 Silver Grey","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,Seattle,United States
17571,2049-12-12,118.5597421,238,9,1067.037679,2130.1,1063.062321,Online,North America Spring Promotion,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Bethesda,United States
17572,2049-12-13,182.3125139,699,13,2370.06268,8667.6,6297.53732,Online,Asian Holiday Promotion,Contoso Projector 720p M620 Black,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Beijing,China
17574,2049-12-14,2.277968271,95.95,12,27.33561925,1151.4,1124.064381,Store,No Discount,Contoso 4GB Portable MP3 Player M450 White,"Contoso, Ltd",MP4&MP3,Audio,Asia,Busan,South Korea
17576,2049-12-15,15.06161648,15.5,18,271.1090966,277.45,6.340903446,Store,North America Spring Promotion,Contoso USB Optical Mouse E200 Blue,"Contoso, Ltd",Computers Accessories,Computers,North America,Port Washington,United States
17577,2049-12-16,48.37128135,290,10,483.7128135,2900,2416.287186,Reseller,No Discount,The Phone Company Pen Touch Screen Phones M320 Gold,The Phone Company,Touch Screen Phones ,Cell phones,North America,Seattle,United States
17579,2049-12-17,155.3993789,190,10,1553.993789,1900,346.006211,Online,No Discount,WWI Screen 100in M1609 Black,Wide World Importers,Projectors & Screens,Computers,Asia,Beijing,China
17580,2049-12-18,306.6430123,358,26,7972.718319,9021.6,1048.881681,Catalog,North America Holiday Promotion,"Contoso SLR Camera 35"" M358 Silver","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,North Harford,United States
17581,2049-12-19,25.63371401,32.99,10,256.3371401,329.9,73.56285992,Store,No Discount,Contoso Digital Cordless Expansion Handset Phone M900 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Virginia Beach,United States
17582,2049-12-20,308.1010492,399,9,2772.909442,3531.15,758.2405575,Store,North America Spring Promotion,Contoso Home Theater System 5.1 Channel M1530 Brown,"Contoso, Ltd",Home Theater System,TV and Video,North America,Cle Elum,United States
17583,2049-12-21,83.29901907,499,9,749.6911716,4491,3741.308828,Store,North America Spring Promotion,Contoso Projector 480p M481 Silver,"Contoso, Ltd",Projectors & Screens,Computers,North America,Haverhill,United States
17584,2049-12-22,212.665989,869,12,2551.991869,10167.3,7615.308131,Store,Asian Summer Promotion,Adventure Works LCD24W X300 White,Adventure Works,Monitors,Computers,Asia,New Delhi,India
17586,2049-12-23,2.031200469,6.95,6,12.18720281,39.615,27.42779719,Store,North America Back-to-School Promotion,Contoso Lens Cap Keeper E314 Yellow,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Cape Canaveral,United States
17589,2049-12-24,16.23694288,149,13,211.0802575,1847.6,1636.519743,Reseller,Asian Holiday Promotion,Proseware Duplex Scanner M200 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Beijing,China
17591,2049-12-25,221.4834143,620,13,2879.284386,7564,4684.715614,Store,North America Holiday Promotion,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Spokane,United States
17592,2049-12-26,706.5155504,1500,13,9184.702155,19200,10015.29784,Store,North America Holiday Promotion,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Lafayette,United States
17594,2049-12-27,95.06568602,129,10,950.6568602,1290,339.3431398,Store,No Discount,SV 16xDVD M310 Silver,Southridge Video,VCD & DVD,TV and Video,Asia,Thimphu,Bhutan
17595,2049-12-28,143.4642898,268,9,1291.178608,2385.2,1094.021392,Store,North America Spring Promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Bayonne,United States
17596,2049-12-29,142.1912477,269.9,40,5687.649908,10796,5108.350092,Reseller,No Discount,WWI Desktop PC1.80 E1801 Black,Wide World Importers,Desktops,Computers,North America,Seattle,United States
17598,2049-12-30,104.8196226,289,24,2515.670943,6849.3,4333.629057,Online,North America Back-to-School Promotion,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,The Phone Company,Touch Screen Phones ,Cell phones,North America,Bethesda,United States
17599,2049-12-31,43.56471757,59.99,4,174.2588703,233.961,59.70212973,Online,European Back-to-Scholl Promotion,Contoso 4G MP3 Player E400 Silver,"Contoso, Ltd",MP4&MP3,Audio,Europe,Berlin,Germany
17601,2050-01-01,167.8825257,199,6,1007.295154,1194,186.7048455,Store,Asian Holiday Promotion,SV Car Video AM/FM E1000 Black,Southridge Video,Car Video,TV and Video,Asia,Sydney,Australia
17603,2050-01-02,2.014701124,69.99,13,26.19111461,895.872,869.6808854,Store,North America Holiday Promotion,Contoso Wireless Laser Mouse M55 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Menasha,United States
17605,2050-01-03,99.02194777,314,5,495.1097389,1570,1074.890261,Store,No Discount,Contoso SLR Camera M142 Black,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,Orlando,United States
17606,2050-01-04,108.3456529,326,24,2600.295669,7791.4,5191.104331,Store,North America Back-to-School Promotion,Fabrikam Laptop8.9 E8002 Red,"Fabrikam, Inc.",Laptops,Computers,North America,Houston,United States
17607,2050-01-05,653.1626461,758,12,7837.951753,9020.2,1182.248247,Store,North America Back-to-School Promotion,Adventure Works Laptop15.4W M1548 Silver,Adventure Works,Laptops,Computers,North America,Anchorage,United States
17608,2050-01-06,156.737313,230,10,1567.37313,2300,732.6268702,Store,No Discount,The Phone Company Smart phones 6-LINE SCREEN M21 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Baildon,United Kingdom
17609,2050-01-07,76.1181083,179,12,913.4172996,2148,1234.5827,Store,North America Back-to-School Promotion,Adventure Works LCD19W M100 Black,Adventure Works,Monitors,Computers,North America,Brooklyn,United States
17611,2050-01-08,15.04147424,16.5,13,195.5391652,207.9,12.36083484,Online,North America Holiday Promotion,Contoso Notebook Peripheral Kit M69 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Bethesda,United States
17612,2050-01-09,107.9821396,129,16,1727.714233,2038.2,310.4857672,Catalog,North America Spring Promotion,A. Datum Compact Digital Camera M200 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
17614,2050-01-10,358.4936889,645,13,4660.417955,8385,3724.582045,Store,North America Holiday Promotion,Fabrikam SLR Camera X147 Silver,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Littleton,United States
17615,2050-01-11,36.32879405,310,10,363.2879405,3100,2736.71206,Store,No Discount,The Phone Company Smart phones Unlocked International M800 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Lewiston,United States
17616,2050-01-12,8.391224069,12.95,4,33.56489627,51.1525,17.58760373,Store,North America Spring Promotion,Contoso Mouse Lock Bundle E200 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Montreal,Canada
17617,2050-01-13,92.17538722,627,12,1106.104647,7480.11,6374.005353,Reseller,European Spring Promotion,Fabrikam SLR Camera X149 Blue,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Europe,Paris,France
17618,2050-01-14,13.96816399,26.99,12,167.6179679,321.9907,154.3727321,Store,European Spring Promotion,Contoso Phone System Accessory Handset with Charger M308 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Manchester,United Kingdom
17621,2050-01-15,14.96782113,159,13,194.5816747,1971.6,1777.018325,Store,North America Holiday Promotion,Proseware Photo Ink Jet Printer M100 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Ottawa,Canada
17623,2050-01-16,20.35031847,49.96,5,101.7515923,249.8,148.0484077,Store,No Discount,Contoso Carrying Case E312 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Toronto,Canada
17624,2050-01-17,342.7931951,689,9,3085.138756,6201,3115.861244,Online,European Back-to-Scholl Promotion,Litware Home Theater System 5.1 Channel M513 Brown,"Litware, Inc.",Home Theater System,TV and Video,Europe,Berlin,Germany
17625,2050-01-18,6.987964165,9.5,12,83.85556998,112.1,28.24443002,Store,North America Back-to-School Promotion,Contoso Education Essentials Bundle M300 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Fort Worth,United States
17626,2050-01-19,80.47362625,159.99,9,724.2626362,1407.912,683.6493638,Reseller,North America Spring Promotion,SV DVD 9-Inch Player Portable M300 White,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Seattle,United States
17627,2050-01-20,138.052153,199.95,10,1380.52153,1999.5,618.9784703,Store,No Discount,WWI 2GB Pulse Smart pen M100 Black,Wide World Importers,Recording Pen,Audio,North America,Renton,United States
17633,2050-01-21,4.636671509,23.9,8,37.09337207,186.42,149.3266279,Online,European Holiday Promotion,Contoso Digital camera accessory kit M200 White,"Contoso, Ltd",Computers Accessories,Computers,Europe,Berlin,Germany
17634,2050-01-22,115.9834583,299,12,1391.801499,3528.2,2136.398501,Store,North America Back-to-School Promotion,Contoso Home Theater System 2.1 Channel E1200 Brown,"Contoso, Ltd",Home Theater System,TV and Video,North America,Old Saybrook,United States
17635,2050-01-23,233.5739311,452,12,2802.887173,5424,2621.112827,Store,No Discount,Fabrikam Budget Moviemaker 1'' 25mm E400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Damascus,Syria
17636,2050-01-24,0.230514662,1.99,20,4.610293231,39.8,35.18970677,Store,No Discount,SV USB Sync Charge Cable E700 Blue,Southridge Video,Computers Accessories,Computers,Asia,Kyoto,Japan
17637,2050-01-25,617.1351439,980,13,8022.756871,12152,4129.243129,Reseller,Asian Holiday Promotion,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Beijing,China
17638,2050-01-26,245.497819,299,5,1227.489095,1495,267.5109049,Store,No Discount,Litware Home Theater System 2.1 Channel E210 Black,"Litware, Inc.",Home Theater System,TV and Video,North America,Lowell,United States
17639,2050-01-27,611.0095171,699,10,6110.095171,6990,879.9048289,Store,No Discount,Litware Home Theater System 5.1 Channel M511 Brown,"Litware, Inc.",Home Theater System,TV and Video,Asia,Osaka,Japan
17640,2050-01-28,12.77064677,160,13,166.018408,2016,1849.981592,Store,North America Holiday Promotion,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Orange,United States
17641,2050-01-29,94.83463226,129,12,1138.015587,1535.1,397.0844128,Store,North America Back-to-School Promotion,Proseware Ink Jet Wireless All-In-One Printer M400 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Spring,United States
17642,2050-01-30,549.6616032,620,10,5496.616032,6200,703.3839682,Online,No Discount,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Bethesda,United States
17643,2050-01-31,18.27567402,268,12,219.3080883,3216,2996.691912,Store,No Discount,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Gold,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Beijing,China
17646,2050-02-01,56.09388129,148,13,729.2204568,1857.4,1128.179543,Reseller,Asian Holiday Promotion,A. Datum Slim Digital Camera M180 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China
17648,2050-02-02,12.66278376,50,6,75.97670255,285,209.0232974,Store,Asian Summer Promotion,Contoso Bluetooth Notebook Mouse E70 Black,"Contoso, Ltd",Computers Accessories,Computers,Asia,Yokohama,Japan
17649,2050-02-03,38.04539903,196,10,380.4539903,1960,1579.54601,Store,No Discount,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Greeley,United States
17650,2050-02-04,28.53297153,59,5,142.6648576,295,152.3351424,Store,No Discount,Adventure Works CRT17 E105 White,Adventure Works,Monitors,Computers,Asia,Mumbai,India
17651,2050-02-05,206.6444712,600,8,1653.15577,4440,2786.84423,Store,European Holiday Promotion,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Liverpool,United Kingdom
17652,2050-02-06,10.81540893,12.66,26,281.2006321,329.16,47.95936785,Catalog,North America Holiday Promotion,SV DVD 55DVD Storage Binder M56 Silver,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
17653,2050-02-07,138.2463174,139,16,2211.941079,2224,12.05892141,Reseller,European Holiday Promotion,Contoso Screen 85in E085 Black,"Contoso, Ltd",Projectors & Screens,Computers,Europe,Paris,France
17654,2050-02-08,2.322752236,14.99,520,1207.831163,7791.802,6583.970837,Store,North America Holiday Promotion,Contoso Rubberized Skin BlackBerry E100 Black,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Bangor,United States
17659,2050-02-09,396.415873,763.51,13,5153.40635,9925.63,4772.22365,Store,North America Holiday Promotion,"Adventure Works 42"" LCD HDTV M55 Black",Adventure Works,Televisions,TV and Video,North America,Lewisville,United States
17660,2050-02-10,143.24309,238,8,1145.94472,1808.8,662.8552797,Store,European Holiday Promotion,The Phone Company PDA Phone Unlocked 3.7 inches M510 White,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Koln,Germany
17661,2050-02-11,6.990316988,14.99,80,559.225359,1187.208,627.982641,Online,Asian Spring Promotion,Contoso Rubberized Skin BlackBerry E100 Black,"Contoso, Ltd",Cell phones Accessories,Cell phones,Asia,Beijing,China
17662,2050-02-12,58.46590288,228,12,701.5908346,2720.04,2018.449165,Online,European Spring Promotion,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Berlin,Germany
17665,2050-02-13,464.6422191,1580,10,4646.422191,15800,11153.57781,Online,No Discount,"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Bethesda,United States
17668,2050-02-14,8.099045346,398,9,72.89140811,3522.3,3449.408592,Store,North America Spring Promotion,The Phone Company PDA Palm 4.7 inch L850 Silver,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Appleton,United States
17669,2050-02-15,12.33926158,23,10,123.3926158,230,106.6073842,Store,No Discount,Contoso Lifestyles Series - Big Button Cordless phone M800 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Sedalia,United States
17670,2050-02-16,301.2038446,329,78,23493.89988,25069.8,1575.900123,Catalog,North America Holiday Promotion,Contoso Home Theater System 2.1 Channel M1210 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,North Harford,United States
17671,2050-02-17,201.2356777,199,30,6037.07033,5970,-67.0703296,Online,No Discount,SV Car Video AM/FM E1000 Black,Southridge Video,Car Video,TV and Video,North America,Bethesda,United States
17672,2050-02-18,6.656623121,11.9,12,79.87947745,138.04,58.16052255,Store,North America Back-to-School Promotion,Contoso 90W AC/DC Power Adapter E300 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Nantucket,United States
17673,2050-02-19,35.73717761,231,9,321.6345985,2032.8,1711.165401,Store,North America Spring Promotion,A. Datum Full Frame Digital Camera X300 Silver Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Winchester,United States
17674,2050-02-20,20.7382743,78,5,103.6913715,390,286.3086285,Store,No Discount,Proseware Ink Jet Fax Machine E100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Ramstein,Germany
17675,2050-02-21,72.81605462,632,9,655.3444916,5182.4,4527.055508,Store,Asian Spring Promotion,Contoso SLR Camera X145 Blue,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Asia,Damascus,Syria
17677,2050-02-22,7.463603944,13.89,9,67.17243549,119.454,52.28156451,Store,Asian Spring Promotion,Contoso DVD 58 DVD Storage Binder M55 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Asia,Ashgabat,Turkmenistan
17680,2050-02-23,495.217445,838,10,4952.17445,8380,3427.82555,Store,No Discount,"Fabrikam Business Videographer 2/3"" 17mm M280 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Leominster,United States
17681,2050-02-24,17.70628963,188.5,10,177.0628963,1885,1707.937104,Store,No Discount,A. Datum Advanced Digital Camera M300 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Thornton,United States
17683,2050-02-25,469.731132,1000,13,6106.504716,12200,6093.495284,Store,North America Holiday Promotion,"Fabrikam Trendsetter 1"" 25mm X400 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Waukesha,United States
17684,2050-02-26,72.93347876,77.99,6,437.6008726,452.342,14.74112743,Store,North America Holiday Promotion,Contoso Genuine Leather Grip Belt E322 Silver,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Arlington,United States
17685,2050-02-27,320.7534665,599,10,3207.534665,5990,2782.465335,Reseller,No Discount,Litware Home Theater System 5.1 Channel M514 Brown,"Litware, Inc.",Home Theater System,TV and Video,Europe,Paris,France
17687,2050-02-28,0.004508109,11.9,13,0.058605422,145.18,145.1213946,Store,European Holiday Promotion,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 White,"Contoso, Ltd",Computers Accessories,Computers,Europe,Moscow,Russia
17688,2050-03-01,61.7366065,78,9,555.6294585,702,146.3705415,Online,North America Spring Promotion,Proseware Ink Jet Fax Machine E100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Bethesda,United States
17689,2050-03-02,30.31003406,358,12,363.7204087,4270.94,3907.219591,Store,European Spring Promotion,"Contoso SLR Camera 35"" M358 Orange","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,Europe,Koln,Germany
17690,2050-03-03,77.19826585,281,10,771.9826585,2810,2038.017341,Store,No Discount,A. Datum Consumer Digital Camera E100 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Lakeland,United States
17692,2050-03-04,58.54831075,299.9,13,761.1280398,3853.715,3092.58696,Online,Asian Holiday Promotion,Litware Home Theater System 2.1 Channel E212 Black,"Litware, Inc.",Home Theater System,TV and Video,Asia,Beijing,China
17693,2050-03-05,96.9275535,569,8,775.420428,4210.6,3435.179572,Store,European Holiday Promotion,Litware Home Theater System 5.1 Channel M515 Brown,"Litware, Inc.",Home Theater System,TV and Video,Europe,Koln,Germany
17694,2050-03-06,468.0479664,499,10,4680.479664,4990,309.5203359,Reseller,No Discount,Proseware Projector 480p DLP12 Silver,"Proseware, Inc.",Projectors & Screens,Computers,North America,Seattle,United States
17695,2050-03-07,71.05805806,179.99,12,852.6966968,2159.88,1307.183303,Store,No Discount,SV DVD 12-Inch Player Portable M400 White,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Asia,Ashgabat,Turkmenistan
17696,2050-03-08,158.3680691,259.99,12,1900.416829,3015.884,1115.467171,Store,North America Back-to-School Promotion,SV DVD 14-Inch Player Portable L100 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",North America,Manitowoc,United States
17697,2050-03-09,290.9378133,319,10,2909.378133,3190,280.621867,Store,No Discount,SV Car Video TFT7 M7002 Black,Southridge Video,Car Video,TV and Video,Europe,Milan,Italy
17698,2050-03-10,145.4411465,196.9,13,1890.734904,2559.7,668.9650958,Store,North America Holiday Promotion,A. Datum SLR-like Digital Camera M400 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,La Porte,United States
17699,2050-03-11,8.708930468,399,9,78.38037422,3431.4,3353.019626,Store,Asian Spring Promotion,Contoso Home Theater System 5.1 Channel M1530 Silver,"Contoso, Ltd",Home Theater System,TV and Video,Asia,Ashgabat,Turkmenistan
17700,2050-03-12,5.784547903,40.55,18,104.1218623,723.8175,619.6956377,Store,North America Spring Promotion,NT Wireless Bluetooth Stereo Headphones E302 Yellow,Northwind Traders,Bluetooth Headphones,Audio,North America,Houston,United States
